,GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,HOME_TEAM_WINS,HOME_TEAM_SEASON_WINS,HOME_TEAM_SEASON_LOSSES,VISITOR_TEAM_SEASON_WINS,VISITOR_TEAM_SEASON_LOSSES,HOME_TEAM_BREAK,VISITOR_TEAM_BREAK,HOME_TEAM_LAST_SEASON_W_PCT,VISITOR_TEAM_LAST_SEASON_W_PCT,HOME_TEAM_2_SEASONS_AGO_W_PCT,VISITOR_TEAM_2_SEASONS_AGO_W_PCT,HOME_TEAM_LAST_GAME_WON,VISITOR_TEAM_LAST_GAME_WON,HOME_TEAM_LAST_5_GAMES_W_PCT,VISITOR_TEAM_LAST_5_GAMES_W_PCT,HOME_TEAM_LAST_10_GAMES_W_PCT,VISITOR_TEAM_LAST_10_GAMES_W_PCT
16926,2010-04-09,20901179,Miami,Detroit,2010,0,44,35,26,53,2.0,2.0,0.52,0.48,0.18,0.72,1,1,1.0,0.4,0.8999999999999999,0.2
16927,2010-04-09,20901177,Boston,Washington,2010,0,49,30,25,54,2.0,2.0,0.76,0.23,0.81,0.52,1,0,0.4,0.6000000000000001,0.5,0.30000000000000004
16928,2010-04-09,20901178,Cleveland,Indiana,2010,0,61,19,31,48,1.0,2.0,0.81,0.44,0.55,0.44,0,1,0.6000000000000001,0.6000000000000001,0.7,0.7999999999999999
16929,2010-04-09,20901176,Atlanta,Toronto,2010,1,50,29,38,41,2.0,2.0,0.57,0.4,0.45,0.5,0,0,0.4,0.4,0.5,0.4
16930,2010-04-09,20901175,Philadelphia,Milwaukee,2010,0,26,53,45,34,2.0,2.0,0.5,0.41,0.49,0.32,0,1,0.0,0.6000000000000001,0.2,0.6
16931,2010-04-09,20901174,Orlando,New York,2010,1,56,23,28,51,2.0,2.0,0.72,0.39,0.63,0.28,1,0,0.8,0.4,0.7999999999999999,0.4
16932,2010-04-08,20901171,Chicago,Cleveland,2010,1,38,40,61,18,2.0,2.0,0.5,0.81,0.4,0.55,0,1,0.6000000000000001,0.8,0.6,0.7999999999999999
16933,2010-04-08,20901172,Sacramento,L.A. Clippers,2010,1,25,54,27,52,2.0,1.0,0.21,0.23,0.46,0.28,0,0,0.0,0.0,0.1,0.2
16934,2010-04-08,20901173,Denver,L.A. Lakers,2010,1,52,27,55,23,1.0,4.0,0.66,0.79,0.61,0.69,1,0,0.6000000000000001,0.4,0.5,0.6
16935,2010-04-07,20901163,Minnesota,Golden State,2010,0,15,63,24,54,3.0,1.0,0.29,0.35,0.27,0.58,0,0,0.2,0.6000000000000001,0.1,0.4
16936,2010-04-07,20901170,Phoenix,San Antonio,2010,1,51,27,48,30,4.0,1.0,0.56,0.66,0.67,0.68,0,1,0.8,0.8,0.8999999999999999,0.7
16937,2010-04-07,20901169,L.A. Clippers,Portland,2010,0,27,51,48,30,3.0,4.0,0.23,0.66,0.28,0.5,0,1,0.0,0.8,0.2,0.7999999999999999
16938,2010-04-07,20901167,Dallas,Memphis,2010,1,51,27,39,39,4.0,1.0,0.61,0.29,0.62,0.27,0,0,0.6000000000000001,0.2,0.5,0.4
16939,2010-04-07,20901168,Houston,Utah,2010,1,40,38,51,28,1.0,1.0,0.65,0.58,0.67,0.66,1,1,0.6000000000000001,0.8,0.4,0.7
16940,2010-04-07,20901165,Oklahoma City,Denver,2010,0,48,30,51,27,1.0,4.0,0.28,0.66,0.24,0.61,0,1,0.8,0.6000000000000001,0.6,0.5
16941,2010-04-07,20901164,New Orleans,Charlotte,2010,0,35,44,42,36,4.0,1.0,0.6,0.43,0.68,0.39,0,1,0.2,0.6000000000000001,0.2,0.6
16942,2010-04-07,20901162,Milwaukee,Brooklyn,2010,1,44,34,11,67,1.0,3.0,0.41,0.41,0.32,0.41,1,0,0.6000000000000001,0.4,0.6,0.4
16943,2010-04-07,20901161,Miami,Philadelphia,2010,1,44,34,26,52,4.0,1.0,0.52,0.5,0.18,0.49,1,0,1.0,0.2,0.7999999999999999,0.30000000000000004
16944,2010-04-07,20901160,Detroit,Atlanta,2010,1,25,53,49,29,1.0,1.0,0.48,0.57,0.72,0.45,1,0,0.2,0.6000000000000001,0.1,0.6
16945,2010-04-07,20901166,Orlando,Washington,2010,1,55,23,24,54,3.0,1.0,0.72,0.23,0.63,0.52,1,1,0.8,0.6000000000000001,0.7,0.30000000000000004
16946,2010-04-07,20901159,Toronto,Boston,2010,0,38,40,49,29,1.0,1.0,0.4,0.76,0.5,0.81,0,0,0.6000000000000001,0.2,0.5,0.5
16947,2010-04-07,20901158,Indiana,New York,2010,1,30,48,28,50,3.0,1.0,0.44,0.39,0.44,0.28,1,1,0.6000000000000001,0.4,0.7,0.4
16948,2010-04-06,20901153,New York,Boston,2010,1,28,49,48,29,2.0,2.0,0.39,0.76,0.28,0.81,1,1,0.2,0.4,0.4,0.6
16949,2010-04-06,20901157,Sacramento,San Antonio,2010,0,24,54,48,29,3.0,2.0,0.21,0.66,0.46,0.68,0,1,0.0,0.8,0.1,0.7
16950,2010-04-06,20901156,Utah,Oklahoma City,2010,1,51,27,48,29,4.0,2.0,0.58,0.28,0.66,0.24,0,1,0.6000000000000001,0.8,0.7,0.7
16951,2010-04-06,20901155,Memphis,Houston,2010,0,39,38,39,38,2.0,2.0,0.29,0.65,0.27,0.67,0,0,0.2,0.4,0.4,0.30000000000000004
16952,2010-04-06,20901154,Chicago,Milwaukee,2010,0,37,40,43,34,3.0,3.0,0.5,0.41,0.4,0.32,1,1,0.8,0.6000000000000001,0.6,0.6
16953,2010-04-06,20901151,Philadelphia,Detroit,2010,0,26,51,24,53,3.0,3.0,0.5,0.48,0.49,0.72,0,0,0.4,0.0,0.30000000000000004,0.0
16954,2010-04-06,20901152,Washington,Golden State,2010,1,24,53,23,54,2.0,2.0,0.23,0.35,0.52,0.58,1,1,0.4,0.6000000000000001,0.2,0.5
16955,2010-04-06,20901150,Cleveland,Toronto,2010,1,61,17,38,39,2.0,2.0,0.81,0.4,0.55,0.5,0,0,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.5
16956,2010-04-06,20901149,Charlotte,Atlanta,2010,1,41,36,49,28,3.0,3.0,0.43,0.57,0.39,0.45,0,1,0.6000000000000001,0.6000000000000001,0.6,0.6
16957,2010-04-04,20901145,Toronto,Golden State,2010,0,38,38,23,53,1.0,2.0,0.4,0.35,0.5,0.58,1,1,0.6000000000000001,0.6000000000000001,0.6,0.4
16958,2010-04-04,20901148,L.A. Clippers,New York,2010,0,27,50,27,49,1.0,2.0,0.23,0.39,0.28,0.28,0,0,0.2,0.2,0.2,0.4
16959,2010-04-04,20901147,Oklahoma City,Minnesota,2010,1,48,28,15,62,1.0,1.0,0.28,0.29,0.24,0.27,1,0,0.8,0.2,0.6,0.1
16960,2010-04-04,20901146,Washington,Brooklyn,2010,1,23,53,11,66,2.0,1.0,0.23,0.41,0.52,0.41,0,1,0.2,0.6000000000000001,0.1,0.4
16961,2010-04-04,20901142,L.A. Lakers,San Antonio,2010,0,55,22,47,29,2.0,2.0,0.79,0.66,0.69,0.68,1,1,0.4,0.8,0.7,0.6
16962,2010-04-04,20901144,Orlando,Memphis,2010,1,54,23,39,37,2.0,2.0,0.72,0.29,0.63,0.27,0,1,0.6000000000000001,0.4,0.7,0.5
16963,2010-04-04,20901143,Indiana,Houston,2010,1,29,48,38,38,2.0,2.0,0.44,0.65,0.44,0.67,0,1,0.6000000000000001,0.4,0.7,0.4
16964,2010-04-04,20901141,Boston,Cleveland,2010,1,48,28,60,17,2.0,2.0,0.76,0.81,0.81,0.55,0,1,0.4,0.8,0.6,0.8999999999999999
16965,2010-04-03,20901137,Dallas,Oklahoma City,2010,0,50,27,47,28,2.0,3.0,0.61,0.28,0.62,0.24,0,1,0.6000000000000001,0.8,0.5,0.6
16966,2010-04-03,20901140,Sacramento,Portland,2010,0,24,53,47,30,3.0,2.0,0.21,0.66,0.46,0.5,0,0,0.0,0.8,0.2,0.7999999999999999
16967,2010-04-03,20901139,Denver,L.A. Clippers,2010,1,50,27,27,49,2.0,3.0,0.66,0.23,0.61,0.28,1,0,0.4,0.2,0.4,0.2
16968,2010-04-03,20901138,Milwaukee,Phoenix,2010,1,42,34,50,27,1.0,1.0,0.41,0.56,0.32,0.67,0,1,0.4,1.0,0.5,0.9999999999999999
16969,2010-04-03,20901136,Minnesota,Miami,2010,0,15,61,43,34,3.0,1.0,0.29,0.52,0.27,0.18,1,1,0.2,1.0,0.1,0.7999999999999999
16970,2010-04-03,20901135,Chicago,Charlotte,2010,1,37,39,40,36,1.0,1.0,0.5,0.43,0.4,0.39,1,1,0.6000000000000001,0.8,0.5,0.6
16971,2010-04-03,20901134,Brooklyn,New Orleans,2010,1,11,65,35,43,3.0,1.0,0.41,0.6,0.41,0.68,0,0,0.6000000000000001,0.2,0.30000000000000004,0.30000000000000004
16972,2010-04-03,20901133,Atlanta,Detroit,2010,1,49,27,23,53,1.0,1.0,0.57,0.48,0.45,0.72,0,0,0.6000000000000001,0.0,0.6,0.0
16973,2010-04-03,20901132,Philadelphia,Toronto,2010,0,26,50,38,37,3.0,3.0,0.5,0.4,0.49,0.5,0,1,0.4,0.4,0.30000000000000004,0.5
16974,2010-04-02,20901127,Detroit,Phoenix,2010,0,23,52,50,26,2.0,2.0,0.48,0.56,0.72,0.67,0,1,0.0,1.0,0.1,0.8999999999999999
16975,2010-04-02,20901130,Golden State,New York,2010,1,22,53,26,49,2.0,2.0,0.35,0.39,0.58,0.28,0,0,0.4,0.2,0.4,0.4
16976,2010-04-02,20901129,San Antonio,Orlando,2010,1,46,29,53,23,2.0,1.0,0.66,0.72,0.68,0.63,1,1,0.6000000000000001,0.8,0.6,0.7999999999999999
16977,2010-04-02,20901131,L.A. Lakers,Utah,2010,1,55,21,50,27,2.0,2.0,0.79,0.58,0.69,0.66,0,1,0.4,0.8,0.7,0.7999999999999999
16978,2010-04-02,20901128,Memphis,New Orleans,2010,1,39,36,35,42,2.0,2.0,0.29,0.6,0.27,0.68,0,0,0.4,0.4,0.5,0.30000000000000004
16979,2010-04-02,20901124,Washington,Chicago,2010,0,22,53,36,39,2.0,3.0,0.23,0.5,0.52,0.4,1,0,0.2,0.6000000000000001,0.1,0.4
16980,2010-04-02,20901126,Cleveland,Atlanta,2010,1,60,16,48,27,2.0,2.0,0.81,0.57,0.55,0.45,1,1,0.8,0.6000000000000001,0.8999999999999999,0.7
16981,2010-04-02,20901125,Boston,Houston,2010,0,47,28,38,37,2.0,2.0,0.76,0.65,0.81,0.67,0,0,0.4,0.2,0.6,0.4
16982,2010-04-02,20901123,Indiana,Miami,2010,0,28,48,42,34,3.0,2.0,0.44,0.52,0.44,0.18,1,1,0.8,1.0,0.7,0.7999999999999999
16983,2010-04-02,20901122,Charlotte,Milwaukee,2010,1,40,35,41,34,2.0,2.0,0.43,0.41,0.39,0.32,1,0,0.8,0.4,0.6,0.6
16984,2010-04-01,20901120,Dallas,Orlando,2010,0,50,26,53,22,1.0,4.0,0.61,0.72,0.62,0.63,1,1,0.8,0.8,0.6,0.7999999999999999
16985,2010-04-01,20901121,Denver,Portland,2010,1,49,27,46,30,3.0,1.0,0.66,0.66,0.61,0.5,0,1,0.2,0.8,0.4,0.8999999999999999
16986,2010-03-31,20901113,Brooklyn,Phoenix,2010,0,10,65,49,26,2.0,1.0,0.41,0.56,0.41,0.67,1,1,0.6000000000000001,1.0,0.30000000000000004,0.8999999999999999
16987,2010-03-31,20901118,Portland,New York,2010,1,46,29,26,48,3.0,2.0,0.66,0.39,0.5,0.28,1,0,0.8,0.4,0.7999999999999999,0.4
16988,2010-03-31,20901117,San Antonio,Houston,2010,1,45,29,37,37,2.0,1.0,0.66,0.65,0.68,0.67,0,1,0.6000000000000001,0.2,0.6,0.5
16989,2010-03-31,20901116,New Orleans,Washington,2010,0,35,41,22,52,2.0,1.0,0.6,0.23,0.68,0.52,1,0,0.4,0.0,0.30000000000000004,0.0
16990,2010-03-31,20901119,Utah,Golden State,2010,1,50,26,21,53,2.0,3.0,0.58,0.35,0.66,0.58,1,1,0.8,0.4,0.7,0.4
16991,2010-03-31,20901114,Memphis,Dallas,2010,0,38,36,50,25,3.0,2.0,0.29,0.61,0.27,0.62,0,1,0.4,0.6000000000000001,0.6,0.6
16992,2010-03-31,20901115,Minnesota,Sacramento,2010,1,15,60,24,52,3.0,1.0,0.29,0.21,0.27,0.46,0,0,0.0,0.0,0.0,0.2
16993,2010-03-31,20901112,Detroit,Miami,2010,0,23,51,41,34,3.0,3.0,0.48,0.52,0.72,0.18,0,1,0.0,1.0,0.1,0.7999999999999999
16994,2010-03-31,20901110,Toronto,L.A. Clippers,2010,1,37,37,27,48,2.0,1.0,0.4,0.23,0.5,0.28,1,0,0.4,0.2,0.4,0.2
16995,2010-03-31,20901109,Cleveland,Milwaukee,2010,1,59,16,41,33,3.0,1.0,0.81,0.41,0.55,0.32,1,1,0.8,0.6000000000000001,0.8999999999999999,0.7
16996,2010-03-31,20901108,Charlotte,Philadelphia,2010,1,39,35,26,49,2.0,1.0,0.43,0.5,0.39,0.49,0,0,0.6000000000000001,0.4,0.6,0.30000000000000004
16997,2010-03-31,20901107,Atlanta,L.A. Lakers,2010,1,48,26,54,21,3.0,2.0,0.57,0.79,0.45,0.69,1,0,0.6000000000000001,0.6000000000000001,0.7,0.7999999999999999
16998,2010-03-31,20901111,Boston,Oklahoma City,2010,0,47,27,46,28,3.0,1.0,0.76,0.28,0.81,0.24,0,1,0.6000000000000001,0.6000000000000001,0.7,0.6
16999,2010-03-30,20901104,Chicago,Phoenix,2010,0,35,39,48,26,2.0,2.0,0.5,0.56,0.4,0.67,1,1,0.8,1.0,0.4,0.7999999999999999
17000,2010-03-30,20901106,Houston,Washington,2010,1,37,36,21,52,3.0,3.0,0.65,0.23,0.67,0.52,0,0,0.2,0.0,0.5,0.0
17001,2010-03-30,20901105,Milwaukee,L.A. Clippers,2010,1,41,32,27,47,2.0,2.0,0.41,0.23,0.32,0.28,1,0,0.6000000000000001,0.4,0.7,0.2
17002,2010-03-30,20901103,Philadelphia,Oklahoma City,2010,0,26,48,45,28,4.0,2.0,0.5,0.28,0.49,0.24,1,0,0.4,0.4,0.30000000000000004,0.6
17003,2010-03-30,20901102,Indiana,Sacramento,2010,1,28,47,24,51,2.0,2.0,0.44,0.21,0.44,0.46,0,0,0.8,0.2,0.6,0.30000000000000004
17004,2010-03-29,20901097,Charlotte,Toronto,2010,0,38,35,36,37,3.0,1.0,0.43,0.4,0.39,0.5,1,0,0.6000000000000001,0.4,0.7,0.30000000000000004
17005,2010-03-29,20901098,Brooklyn,San Antonio,2010,1,10,64,44,29,2.0,1.0,0.41,0.66,0.41,0.68,0,1,0.4,0.6000000000000001,0.2,0.7
17006,2010-03-29,20901099,New Orleans,L.A. Lakers,2010,1,35,40,54,20,2.0,2.0,0.6,0.79,0.68,0.69,0,1,0.2,0.8,0.2,0.7999999999999999
17007,2010-03-29,20901100,Dallas,Denver,2010,1,49,25,48,27,2.0,1.0,0.61,0.66,0.62,0.61,1,0,0.4,0.2,0.6,0.5
17008,2010-03-29,20901101,Utah,New York,2010,1,49,26,26,47,2.0,3.0,0.58,0.39,0.66,0.28,1,0,0.8,0.4,0.6,0.5
17009,2010-03-28,20901092,Orlando,Denver,2010,1,52,22,48,26,2.0,2.0,0.72,0.66,0.63,0.61,1,1,0.8,0.4,0.7999999999999999,0.6
17010,2010-03-28,20901096,L.A. Clippers,Golden State,2010,0,27,46,21,52,3.0,1.0,0.23,0.35,0.28,0.58,1,0,0.4,0.2,0.2,0.30000000000000004
17011,2010-03-28,20901095,Boston,San Antonio,2010,0,47,26,44,28,2.0,2.0,0.76,0.66,0.81,0.68,1,1,0.8,0.6000000000000001,0.7,0.7
17012,2010-03-28,20901094,Oklahoma City,Portland,2010,0,44,28,45,29,2.0,1.0,0.28,0.66,0.24,0.5,1,1,0.6000000000000001,0.8,0.7,0.7999999999999999
17013,2010-03-28,20901093,Minnesota,Phoenix,2010,0,14,60,47,26,2.0,2.0,0.29,0.56,0.27,0.67,0,1,0.0,1.0,0.0,0.7999999999999999
17014,2010-03-28,20901088,Milwaukee,Memphis,2010,1,40,32,38,35,2.0,4.0,0.41,0.29,0.32,0.27,0,0,0.6000000000000001,0.6000000000000001,0.7,0.6
17015,2010-03-28,20901091,Miami,Toronto,2010,1,40,34,35,37,2.0,2.0,0.52,0.4,0.18,0.5,1,0,0.8,0.4,0.7,0.30000000000000004
17016,2010-03-28,20901090,Detroit,Chicago,2010,0,23,50,35,38,2.0,1.0,0.48,0.5,0.72,0.4,0,1,0.0,0.6000000000000001,0.2,0.30000000000000004
17017,2010-03-28,20901089,Atlanta,Indiana,2010,1,47,26,27,47,2.0,2.0,0.57,0.44,0.45,0.44,0,1,0.6000000000000001,1.0,0.6,0.7
17018,2010-03-28,20901087,Cleveland,Sacramento,2010,1,58,16,24,50,2.0,2.0,0.81,0.21,0.55,0.46,0,0,0.8,0.2,0.7999999999999999,0.30000000000000004
17019,2010-03-27,20901082,Washington,Utah,2010,0,21,51,48,26,1.0,1.0,0.23,0.58,0.52,0.66,0,0,0.0,0.6000000000000001,0.0,0.6
17020,2010-03-27,20901083,Chicago,Brooklyn,2010,1,34,38,9,64,2.0,1.0,0.5,0.41,0.4,0.41,0,1,0.4,0.4,0.2,0.2
17021,2010-03-27,20901084,New Orleans,Portland,2010,0,34,40,44,29,3.0,2.0,0.6,0.66,0.68,0.5,0,1,0.2,0.8,0.30000000000000004,0.7999999999999999
17022,2010-03-27,20901085,Houston,L.A. Lakers,2010,0,36,36,54,19,2.0,1.0,0.65,0.79,0.67,0.69,0,0,0.2,0.8,0.5,0.7
17023,2010-03-27,20901086,Golden State,Dallas,2010,0,20,52,48,25,3.0,2.0,0.35,0.61,0.58,0.62,1,0,0.4,0.4,0.30000000000000004,0.6
17024,2010-03-26,20901076,Boston,Sacramento,2010,1,47,25,24,49,2.0,2.0,0.76,0.21,0.81,0.46,1,0,0.8,0.2,0.6,0.30000000000000004
17025,2010-03-26,20901080,San Antonio,Cleveland,2010,1,43,28,57,16,2.0,2.0,0.66,0.81,0.68,0.55,0,1,0.4,1.0,0.6,0.8999999999999999
17026,2010-03-26,20901079,Milwaukee,Miami,2010,0,39,32,39,34,2.0,1.0,0.41,0.52,0.32,0.18,0,1,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.7
17027,2010-03-26,20901078,Oklahoma City,L.A. Lakers,2010,1,44,27,53,19,2.0,2.0,0.28,0.79,0.24,0.69,1,1,0.4,1.0,0.7,0.7
17028,2010-03-26,20901081,Phoenix,New York,2010,1,46,26,26,46,4.0,3.0,0.56,0.39,0.67,0.28,1,1,1.0,0.6000000000000001,0.7999999999999999,0.5
17029,2010-03-26,20901077,Brooklyn,Detroit,2010,1,9,63,23,49,2.0,3.0,0.41,0.48,0.41,0.72,1,0,0.2,0.0,0.2,0.2
17030,2010-03-26,20901074,Philadelphia,Atlanta,2010,1,26,47,46,26,2.0,2.0,0.5,0.57,0.49,0.45,1,1,0.4,0.6000000000000001,0.2,0.6
17031,2010-03-26,20901075,Toronto,Denver,2010,0,35,36,48,25,2.0,2.0,0.4,0.66,0.5,0.61,0,0,0.6000000000000001,0.4,0.30000000000000004,0.6
17032,2010-03-26,20901072,Indiana,Utah,2010,1,27,46,47,26,2.0,2.0,0.44,0.58,0.44,0.66,1,1,0.8,0.8,0.6,0.7
17033,2010-03-26,20901071,Charlotte,Washington,2010,1,38,34,21,50,2.0,2.0,0.43,0.23,0.39,0.52,1,0,0.6000000000000001,0.0,0.7,0.0
17034,2010-03-26,20901073,Orlando,Minnesota,2010,1,51,22,14,59,2.0,2.0,0.72,0.29,0.63,0.27,0,0,0.6000000000000001,0.0,0.7999999999999999,0.0
17035,2010-03-25,20901068,Chicago,Miami,2010,0,33,38,38,34,3.0,3.0,0.5,0.52,0.4,0.18,1,1,0.4,0.6000000000000001,0.2,0.7
17036,2010-03-25,20901069,Houston,L.A. Clippers,2010,0,36,35,27,45,1.0,2.0,0.65,0.23,0.67,0.28,0,0,0.4,0.2,0.6,0.1
17037,2010-03-25,20901070,Portland,Dallas,2010,1,43,29,47,25,4.0,2.0,0.66,0.61,0.5,0.62,0,1,0.8,0.4,0.7999999999999999,0.7
17038,2010-03-24,20901062,Brooklyn,Sacramento,2010,1,8,63,24,48,2.0,2.0,0.41,0.21,0.41,0.46,0,0,0.0,0.4,0.1,0.30000000000000004
17039,2010-03-24,20901067,Golden State,Memphis,2010,1,20,51,38,34,2.0,2.0,0.35,0.29,0.58,0.27,0,1,0.2,0.6000000000000001,0.2,0.7
17040,2010-03-24,20901066,San Antonio,L.A. Lakers,2010,0,42,28,53,18,2.0,3.0,0.66,0.79,0.68,0.69,1,1,0.6000000000000001,1.0,0.7,0.7
17041,2010-03-24,20901064,New Orleans,Cleveland,2010,0,34,39,57,15,2.0,3.0,0.6,0.81,0.68,0.55,1,1,0.4,1.0,0.30000000000000004,0.8999999999999999
17042,2010-03-24,20901063,Milwaukee,Philadelphia,2010,0,39,31,25,47,2.0,2.0,0.41,0.5,0.32,0.49,1,0,0.8,0.2,0.8999999999999999,0.2
17043,2010-03-24,20901065,Oklahoma City,Houston,2010,1,43,27,36,34,2.0,2.0,0.28,0.65,0.24,0.67,0,0,0.4,0.6000000000000001,0.6,0.6
17044,2010-03-24,20901061,Toronto,Utah,2010,0,35,35,47,25,2.0,2.0,0.4,0.58,0.5,0.66,1,1,0.6000000000000001,0.8,0.4,0.7
17045,2010-03-24,20901059,Charlotte,Minnesota,2010,1,37,34,14,58,1.0,2.0,0.43,0.29,0.39,0.27,1,0,0.4,0.0,0.7,0.0
17046,2010-03-24,20901058,Boston,Denver,2010,1,46,25,47,25,2.0,1.0,0.76,0.66,0.81,0.61,0,0,0.8,0.4,0.6,0.7
17047,2010-03-24,20901057,Atlanta,Orlando,2010,1,46,25,50,22,2.0,2.0,0.57,0.72,0.45,0.63,0,1,0.6000000000000001,0.8,0.6,0.8999999999999999
17048,2010-03-24,20901060,Indiana,Washington,2010,1,26,46,21,49,1.0,1.0,0.44,0.23,0.44,0.52,1,0,0.8,0.0,0.5,0.0
17049,2010-03-23,20901053,Washington,Charlotte,2010,0,21,48,36,34,2.0,3.0,0.23,0.43,0.52,0.39,0,0,0.0,0.4,0.0,0.7
17050,2010-03-23,20901054,Detroit,Indiana,2010,0,23,48,25,46,2.0,2.0,0.48,0.44,0.72,0.44,0,1,0.0,0.6000000000000001,0.2,0.4
17051,2010-03-23,20901055,New York,Denver,2010,1,26,45,47,24,2.0,3.0,0.39,0.66,0.28,0.61,0,0,0.6000000000000001,0.6000000000000001,0.4,0.7999999999999999
17052,2010-03-23,20901056,Dallas,L.A. Clippers,2010,1,47,24,26,45,1.0,2.0,0.61,0.23,0.62,0.28,0,0,0.4,0.2,0.7,0.1
17053,2010-03-22,20901047,Minnesota,Toronto,2010,0,14,57,35,34,3.0,2.0,0.29,0.4,0.27,0.5,0,1,0.0,0.4,0.0,0.30000000000000004
17054,2010-03-22,20901051,Sacramento,Memphis,2010,0,24,47,38,33,1.0,2.0,0.21,0.29,0.46,0.27,1,1,0.4,0.6000000000000001,0.4,0.7
17055,2010-03-22,20901050,Utah,Boston,2010,1,46,25,45,25,2.0,2.0,0.58,0.76,0.66,0.81,1,1,0.6000000000000001,0.8,0.7,0.7
17056,2010-03-22,20901049,Oklahoma City,San Antonio,2010,0,42,27,42,27,1.0,1.0,0.28,0.66,0.24,0.68,0,0,0.6000000000000001,0.6000000000000001,0.7,0.7
17057,2010-03-22,20901048,New Orleans,Dallas,2010,1,34,38,46,24,2.0,2.0,0.6,0.61,0.68,0.62,0,0,0.2,0.6000000000000001,0.2,0.7999999999999999
17058,2010-03-22,20901043,Philadelphia,Orlando,2010,0,24,47,50,21,2.0,4.0,0.5,0.72,0.49,0.63,0,1,0.2,0.8,0.2,0.8999999999999999
17059,2010-03-22,20901046,Milwaukee,Atlanta,2010,1,39,30,45,25,2.0,1.0,0.41,0.57,0.32,0.45,1,1,0.8,0.8,0.7999999999999999,0.7
17060,2010-03-22,20901045,Chicago,Houston,2010,1,33,37,36,33,2.0,1.0,0.5,0.65,0.4,0.67,1,1,0.2,0.8,0.1,0.7
17061,2010-03-22,20901044,Brooklyn,Miami,2010,0,7,63,37,34,2.0,2.0,0.41,0.52,0.41,0.18,0,1,0.0,0.6000000000000001,0.1,0.7
17062,2010-03-22,20901052,Golden State,Phoenix,2010,0,19,51,45,26,2.0,1.0,0.35,0.56,0.58,0.67,0,1,0.4,0.8,0.2,0.7
17063,2010-03-21,20901037,Indiana,Oklahoma City,2010,1,24,46,42,26,2.0,2.0,0.44,0.28,0.44,0.24,1,1,0.4,0.8,0.30000000000000004,0.7999999999999999
17064,2010-03-21,20901039,L.A. Clippers,Sacramento,2010,0,26,44,24,46,4.0,2.0,0.23,0.21,0.28,0.46,1,0,0.2,0.4,0.2,0.30000000000000004
17065,2010-03-21,20901036,New York,Houston,2010,0,25,45,36,32,2.0,2.0,0.39,0.65,0.28,0.67,1,0,0.6000000000000001,0.8,0.5,0.6
17066,2010-03-21,20901040,Cleveland,Detroit,2010,1,56,15,23,47,2.0,2.0,0.81,0.48,0.55,0.72,1,0,1.0,0.2,0.8999999999999999,0.2
17067,2010-03-21,20901041,L.A. Lakers,Washington,2010,1,52,18,21,47,2.0,2.0,0.79,0.23,0.69,0.52,1,0,1.0,0.0,0.7,0.0
17068,2010-03-21,20901042,Phoenix,Portland,2010,1,44,26,42,29,2.0,2.0,0.56,0.66,0.67,0.5,1,1,0.8,1.0,0.7,0.7999999999999999
17069,2010-03-21,20901038,Atlanta,San Antonio,2010,1,45,24,41,27,2.0,2.0,0.57,0.66,0.45,0.68,1,1,0.8,0.8,0.7,0.7999999999999999
17070,2010-03-20,20901033,Dallas,Boston,2010,0,46,23,45,24,3.0,1.0,0.61,0.76,0.62,0.81,1,1,0.8,0.8,0.8999999999999999,0.7
17071,2010-03-20,20901035,Utah,New Orleans,2010,1,45,25,33,38,1.0,2.0,0.58,0.6,0.66,0.68,0,0,0.4,0.2,0.6,0.2
17072,2010-03-20,20901034,Denver,Milwaukee,2010,0,47,23,38,30,2.0,1.0,0.66,0.41,0.61,0.32,1,1,0.8,0.8,0.7999999999999999,0.7999999999999999
17073,2010-03-20,20901032,Memphis,Golden State,2010,1,37,33,19,50,3.0,1.0,0.29,0.35,0.27,0.58,0,0,0.6000000000000001,0.4,0.6,0.2
17074,2010-03-20,20901031,Brooklyn,Toronto,2010,0,7,62,34,34,3.0,1.0,0.41,0.4,0.41,0.5,0,0,0.0,0.2,0.1,0.2
17075,2010-03-20,20901030,Miami,Charlotte,2010,1,36,34,35,34,2.0,1.0,0.52,0.43,0.18,0.39,0,0,0.6000000000000001,0.6000000000000001,0.6,0.7
17076,2010-03-20,20901029,Philadelphia,Chicago,2010,0,24,46,32,37,1.0,1.0,0.5,0.5,0.49,0.4,0,0,0.2,0.0,0.2,0.0
17077,2010-03-19,20901024,San Antonio,Golden State,2010,1,41,26,19,49,2.0,2.0,0.66,0.35,0.68,0.58,0,1,0.8,0.4,0.7999999999999999,0.30000000000000004
17078,2010-03-19,20901028,L.A. Lakers,Minnesota,2010,1,51,18,14,56,3.0,2.0,0.79,0.29,0.69,0.27,1,0,0.8,0.0,0.7,0.0
17079,2010-03-19,20901027,Sacramento,Milwaukee,2010,0,23,46,37,30,3.0,2.0,0.21,0.41,0.46,0.32,0,0,0.4,0.8,0.4,0.7999999999999999
17080,2010-03-19,20901026,Portland,Washington,2010,1,42,28,21,46,5.0,3.0,0.66,0.23,0.5,0.52,1,0,0.8,0.0,0.7999999999999999,0.1
